1,1,97.00,545.00,79.00,239.00,3.1667,-1,-1,-1
1,2,369.00,401.00,79.00,239.00,3.1112,-1,-1,-1
1,3,546.66,146.51,59.63,180.89,2.6860,-1,-1,-1
1,4,1638.00,255.64,59.63,180.89,2.6417,-1,-1,-1
1,5,1043.80,134.38,59.63,180.89,2.3391,-1,-1,-1
1,6,792.96,148.08,55.57,168.71,2.2532,-1,-1,-1
1,7,1742.10,460.65,68.64,207.93,2.1848,-1,-1,-1
1,8,1104.40,207.14,59.63,180.89,1.9684,-1,-1,-1
1,9,498.16,122.26,59.63,180.89,1.4027,-1,-1,-1
1,10,906.10,125.45,55.57,168.71,1.2634,-1,-1,-1
1,11,351.89,91.97,63.98,193.94,1.1681,-1,-1,-1
1,12,222.68,127.67,51.78,157.34,0.9765,-1,-1,-1
1,13,1377.00,561.00,79.00,239.00,0.9152,-1,-1,-1
1,14,257.00,353.00,79.00,239.00,0.8896,-1,-1,-1
1,15,871.73,117.96,63.98,193.94,0.8041,-1,-1,-1
1,16,221.93,403.88,63.98,193.94,0.7347,-1,-1,-1
1,17,1415.20,204.65,55.57,168.71,0.6826,-1,-1,-1
1,18,234.93,78.98,63.98,193.94,0.5548,-1,-1,-1
1,19,1456.10,243.51,59.63,180.89,0.3609,-1,-1,-1
1,20,363.04,385.67,112.14,338.41,0.3456,-1,-1,-1
1,21,295.16,125.45,55.57,168.71,0.3027,-1,-1,-1
2,1,97.00,545.00,79.00,239.00,3.0843,-1,-1,-1
2,2,369.00,401.00,79.00,239.00,3.0612,-1,-1,-1
2,3,546.66,146.51,59.63,180.89,2.8987,-1,-1,-1
2,4,1631.39,252.09,67.79,205.37,1.9980,-1,-1,-1
2,5,1043.80,134.38,59.63,180.89,1.7064,-1,-1,-1
2,6,792.96,148.08,55.57,168.71,2.0709,-1,-1,-1
2,7,1733.59,449.98,73.17,221.51,2.1595,-1,-1,-1
2,8,1104.40,207.14,59.63,180.89,1.4579,-1,-1,-1
2,9,498.16,122.26,59.63,180.89,1.2080,-1,-1,-1
2,10,906.10,125.45,55.57,168.71,0.8636,-1,-1,-1
2,11,352.58,97.43,60.04,182.13,1.2543,-1,-1,-1
2,12,222.68,127.67,51.78,157.34,0.9765,-1,-1,-1
2,13,1377.00,561.00,79.00,239.00,0.8279,-1,-1,-1
2,14,252.22,374.80,69.62,210.87,0.6897,-1,-1,-1
2,15,871.73,117.96,63.98,193.94,0.8611,-1,-1,-1
2,16,221.93,403.88,63.98,193.94,0.7560,-1,-1,-1
2,17,1415.20,204.65,55.57,168.71,0.6826,-1,-1,-1
2,18,234.93,78.98,63.98,193.94,0.6952,-1,-1,-1
2,19,1445.15,243.51,59.63,180.89,0.7639,-1,-1,-1
2,20,363.04,385.67,112.14,338.41,0.4042,-1,-1,-1
2,21,284.91,125.45,55.57,168.71,0.3448,-1,-1,-1
3,1,97.00,545.00,79.00,239.00,3.0792,-1,-1,-1
3,2,377.04,396.15,83.99,253.96,3.2163,-1,-1,-1
3,3,546.66,146.51,59.63,180.89,2.1666,-1,-1,-1
3,4,1630.64,251.69,68.71,208.14,2.0488,-1,-1,-1
3,5,1043.80,134.38,59.63,180.89,1.4257,-1,-1,-1
3,6,792.96,148.08,55.57,168.71,1.9802,-1,-1,-1
3,7,1732.63,448.77,73.68,223.04,2.2697,-1,-1,-1
3,8,1093.89,207.14,59.63,180.89,1.7971,-1,-1,-1
3,9,498.16,122.26,59.63,180.89,1.2175,-1,-1,-1
3,10,909.86,122.68,59.09,179.29,0.3031,-1,-1,-1
3,11,407.00,107.98,49.62,150.87,0.3494,-1,-1,-1
3,12,280.67,125.56,55.37,168.12,0.3749,-1,-1,-1
3,13,1377.00,561.00,79.00,239.00,0.7772,-1,-1,-1
3,14,254.39,361.48,73.00,221.01,0.6751,-1,-1,-1
3,15,873.74,121.69,60.20,182.61,0.9944,-1,-1,-1
3,16,221.93,403.88,63.98,193.94,0.4261,-1,-1,-1
3,17,1415.20,204.65,55.57,168.71,0.6826,-1,-1,-1
3,18,234.93,78.98,63.98,193.94,0.9012,-1,-1,-1
3,19,1448.43,249.06,56.10,170.31,0.8325,-1,-1,-1
3,20,363.04,385.67,112.14,338.41,0.4042,-1,-1,-1
3,21,283.24,125.45,55.57,168.71,0.3448,-1,-1,-1
3,22,352.65,98.01,59.63,180.89,1.2324,-1,-1,-1
3,23,1795.60,207.14,59.63,180.89,0.5353,-1,-1,-1
4,1,97.00,545.00,79.00,239.00,3.1559,-1,-1,-1
4,2,378.35,395.35,84.80,256.41,3.1122,-1,-1,-1
4,3,535.57,144.30,63.39,192.18,1.7869,-1,-1,-1
4,4,1630.54,251.64,68.84,208.50,2.1193,-1,-1,-1
4,5,1043.80,134.38,59.63,180.89,1.0654,-1,-1,-1
4,6,792.96,148.08,55.57,168.71,2.0398,-1,-1,-1
4,7,1728.64,458.76,69.44,210.33,2.1021,-1,-1,-1
4,8,1092.18,207.14,59.63,180.89,2.3499,-1,-1,-1
4,9,498.71,134.81,56.12,170.35,0.9749,-1,-1,-1
4,10,910.47,122.23,59.67,181.01,0.7249,-1,-1,-1
4,11,413.52,97.57,51.24,155.72,0.5587,-1,-1,-1
4,12,290.77,125.20,56.00,170.00,0.3749,-1,-1,-1
4,13,1377.00,561.00,79.00,239.00,0.8432,-1,-1,-1
4,14,242.79,354.00,78.17,236.51,0.4646,-1,-1,-1
4,15,872.04,118.54,63.39,192.18,1.2626,-1,-1,-1
4,16,219.62,401.52,60.22,182.65,0.6322,-1,-1,-1
4,17,1415.20,204.65,55.57,168.71,0.6826,-1,-1,-1
4,18,234.93,78.98,63.98,193.94,0.7997,-1,-1,-1
4,19,1444.48,244.37,59.08,179.24,0.6694,-1,-1,-1
4,20,363.04,385.67,112.14,338.41,0.4042,-1,-1,-1
4,21,281.56,125.45,55.57,168.71,0.3448,-1,-1,-1
4,22,351.96,92.54,63.57,192.70,1.2836,-1,-1,-1
4,23,1794.60,197.00,63.57,192.70,0.3466,-1,-1,-1
5,1,97.00,545.00,79.00,239.00,3.0491,-1,-1,-1
5,2,378.53,395.25,84.91,256.73,3.1366,-1,-1,-1
5,3,534.34,146.12,60.30,182.90,2.1346,-1,-1,-1
5,4,1626.11,248.40,64.84,196.53,1.5308,-1,-1,-1
5,5,1041.13,131.44,63.37,192.12,1.0863,-1,-1,-1
5,6,792.96,148.08,55.57,168.71,2.0107,-1,-1,-1
5,7,1728.01,460.48,68.72,208.15,2.1136,-1,-1,-1
5,8,1091.96,207.14,59.63,180.89,1.7616,-1,-1,-1
5,9,495.37,120.51,62.85,190.56,1.2234,-1,-1,-1
5,10,909.18,126.79,53.03,161.11,1.0605,-1,-1,-1
5,11,425.28,97.07,49.46,150.35,0.5587,-1,-1,-1
5,12,348.96,99.92,59.41,180.25,1.6899,-1,-1,-1
5,13,1373.47,551.31,83.94,253.83,0.8319,-1,-1,-1
5,14,240.88,352.79,79.03,239.08,0.8570,-1,-1,-1
5,15,873.76,121.73,60.17,182.51,1.2828,-1,-1,-1
5,16,219.14,401.02,59.43,180.28,0.6322,-1,-1,-1
