2,1,1359.10,413.27,120.26,362.77,2.4731,-1,-1,-1
2,2,582.81,442.63,86.62,261.86,1.2369,-1,-1,-1
2,3,644.34,461.22,60.04,182.13,0.1802,-1,-1,-1
2,4,728.26,456.04,39.27,119.82,0.4086,-1,-1,-1
2,5,459.87,441.37,91.52,276.56,0.2675,-1,-1,-1
2,6,1254.60,446.72,33.82,103.47,-0.3066,-1,-1,-1
2,7,1322.10,256.33,184.04,554.13,-0.1867,-1,-1,-1
2,8,1493.07,408.76,112.91,340.72,0.1608,-1,-1,-1
2,9,550.00,475.96,27.48,84.43,-0.2874,-1,-1,-1
2,10,1097.00,433.00,39.00,119.00,-0.1850,-1,-1,-1
2,11,544.83,455.59,39.56,120.69,-0.3009,-1,-1,-1
2,12,1020.80,435.29,32.20,98.60,-0.2509,-1,-1,-1
3,1,1359.10,413.27,120.26,362.77,2.3387,-1,-1,-1
3,2,572.50,407.18,102.32,308.96,0.7992,-1,-1,-1
3,3,656.06,424.33,71.88,217.65,0.1079,-1,-1,-1
3,4,729.05,450.06,38.98,118.94,0.2457,-1,-1,-1
3,5,454.90,452.63,96.63,291.90,0.0875,-1,-1,-1
3,6,1254.60,446.72,33.82,103.47,-0.3605,-1,-1,-1
3,7,1349.26,78.50,249.41,750.27,-0.4042,-1,-1,-1
3,8,1484.06,393.00,126.83,382.48,0.3527,-1,-1,-1
3,9,545.57,459.38,37.53,114.62,-0.2654,-1,-1,-1
3,10,1098.30,430.14,41.49,126.48,0.0671,-1,-1,-1
3,11,545.10,457.79,38.68,118.05,-0.3009,-1,-1,-1
3,12,1021.22,436.43,31.45,96.34,-0.1889,-1,-1,-1
3,14,936.87,432.69,39.27,119.82,-0.3765,-1,-1,-1
4,1,1380.04,413.27,120.26,362.77,2.2104,-1,-1,-1
4,2,548.03,388.04,111.05,335.13,-0.1824,-1,-1,-1
4,3,657.92,418.48,73.76,223.28,0.2637,-1,-1,-1
4,4,729.85,447.22,41.45,126.33,0.1669,-1,-1,-1
4,5,459.63,444.07,91.77,277.31,0.2916,-1,-1,-1
4,6,1254.60,446.72,33.82,103.47,-0.1439,-1,-1,-1
4,7,1353.64,50.06,259.87,781.61,-0.4700,-1,-1,-1
4,8,1480.75,409.61,121.61,366.83,0.6596,-1,-1,-1
4,9,544.11,455.46,39.85,121.55,-0.2654,-1,-1,-1
4,10,1098.52,429.68,41.90,127.70,0.0139,-1,-1,-1
4,11,545.36,460.00,37.81,115.41,-0.3009,-1,-1,-1
4,12,1017.57,426.54,37.98,115.95,-0.2104,-1,-1,-1
4,13,590.96,430.76,99.12,299.36,0.9314,-1,-1,-1
4,14,937.07,433.18,38.85,118.54,-0.3765,-1,-1,-1
4,15,1342.24,347.85,169.39,510.19,-0.4496,-1,-1,-1
4,16,937.03,436.39,31.09,95.28,-0.2301,-1,-1,-1
5,1,1383.46,413.27,120.26,362.77,2.4296,-1,-1,-1
5,2,568.02,367.17,126.78,382.33,-0.2191,-1,-1,-1
5,3,646.16,453.93,62.15,188.45,0.7437,-1,-1,-1
5,4,729.96,446.78,41.85,127.54,0.1188,-1,-1,-1
5,5,460.44,442.51,90.93,274.81,0.1563,-1,-1,-1
5,6,1254.60,446.72,33.82,103.47,-0.1446,-1,-1,-1
5,7,1354.18,45.92,261.41,786.23,-0.4582,-1,-1,-1
5,8,1480.19,412.70,120.60,363.79,0.8030,-1,-1,-1
5,9,542.65,451.53,42.18,128.48,-0.2654,-1,-1,-1
5,10,1098.54,429.61,41.95,127.86,0.0146,-1,-1,-1
5,11,545.63,462.20,36.93,112.77,-0.3009,-1,-1,-1
5,12,1017.00,425.01,38.99,118.98,-0.3002,-1,-1,-1
5,13,585.04,446.40,85.66,258.98,0.8271,-1,-1,-1
5,14,937.28,433.66,38.42,117.27,-0.3765,-1,-1,-1
5,15,1336.55,341.78,171.09,515.28,-0.4496,-1,-1,-1
5,16,936.68,436.37,31.52,96.57,-0.1614,-1,-1,-1
6,1,1404.76,413.27,120.26,362.77,2.6371,-1,-1,-1
6,2,550.00,341.88,129.54,390.63,-0.3365,-1,-1,-1
6,3,656.32,423.41,72.16,218.48,-0.0231,-1,-1,-1
6,4,729.95,446.72,41.91,127.72,0.1814,-1,-1,-1
6,5,460.56,442.24,90.81,274.44,0.2999,-1,-1,-1
6,6,1254.60,446.72,33.82,103.47,0.0712,-1,-1,-1
6,7,1354.08,46.09,261.37,786.09,-0.4865,-1,-1,-1
6,8,1480.13,413.22,120.41,363.22,0.8761,-1,-1,-1
6,9,541.19,447.61,44.52,135.41,-0.2654,-1,-1,-1
6,10,1098.54,429.62,41.95,127.85,-0.0000,-1,-1,-1
6,11,545.89,464.41,36.05,110.13,-0.3009,-1,-1,-1
6,12,1016.92,424.77,39.15,119.45,-0.2207,-1,-1,-1
6,13,588.79,443.77,89.64,270.93,1.0225,-1,-1,-1
6,14,937.02,433.04,38.97,118.90,-0.3321,-1,-1,-1
6,15,1370.06,343.41,170.64,513.92,-0.2528,-1,-1,-1
6,16,936.22,436.34,32.11,98.32,-0.1614,-1,-1,-1
7,1,1396.50,394.23,135.68,409.03,2.5629,-1,-1,-1
7,2,546.68,337.41,129.92,391.75,-0.1827,-1,-1,-1
7,3,657.90,418.65,73.72,223.17,0.3202,-1,-1,-1
7,4,729.93,446.73,41.91,127.74,0.2449,-1,-1,-1
7,5,455.06,435.54,96.47,291.40,0.4862,-1,-1,-1
7,6,1254.60,446.72,33.82,103.47,0.3568,-1,-1,-1
7,7,1360.76,14.68,272.54,819.56,-0.4865,-1,-1,-1
7,8,1500.90,413.30,120.36,363.08,0.7796,-1,-1,-1
7,9,539.72,443.68,46.86,142.35,-0.2654,-1,-1,-1
7,10,1098.54,429.63,41.94,127.82,-0.3342,-1,-1,-1
7,11,546.16,466.61,35.18,107.49,-0.3009,-1,-1,-1
7,12,1016.15,426.00,36.88,112.65,-0.0357,-1,-1,-1
7,13,591.75,436.55,96.00,290.00,1.4242,-1,-1,-1
7,14,937.14,433.32,38.72,118.15,-0.3321,-1,-1,-1
7,15,1371.61,338.76,171.94,517.82,-0.2528,-1,-1,-1
7,16,934.34,433.05,33.74,103.22,-0.3462,-1,-1,-1
7,17,1306.16,404.80,45.12,137.35,-0.3404,-1,-1,-1
8,1,1404.06,390.95,130.41,393.24,2.3462,-1,-1,-1
8,2,546.17,358.67,129.88,391.63,-0.2265,-1,-1,-1
8,3,658.14,417.95,73.96,223.87,0.1188,-1,-1,-1
8,4,729.92,446.75,41.91,127.72,0.4505,-1,-1,-1
8,5,454.14,434.43,97.41,294.22,0.3648,-1,-1,-1
8,6,1254.94,442.17,35.95,109.86,0.3954,-1,-1,-1
8,7,1367.45,-16.73,283.71,853.03,-0.4865,-1,-1,-1
8,8,1504.41,413.31,120.34,363.02,1.5336,-1,-1,-1
8,9,538.25,439.76,49.21,149.28,-0.2654,-1,-1,-1
8,10,1098.53,429.64,41.93,127.79,-0.1436,-1,-1,-1
8,11,546.43,468.81,34.30,104.85,-0.3009,-1,-1,-1
8,12,1016.80,425.01,38.75,118.26,-0.2910,-1,-1,-1
8,13,592.19,435.30,97.06,293.16,1.6316,-1,-1,-1
8,14,937.26,433.61,38.47,117.40,-0.3321,-1,-1,-1
8,15,1436.13,351.64,160.02,482.07,-0.0588,-1,-1,-1
8,16,934.14,432.75,33.92,103.77,-0.4262,-1,-1,-1
8,17,1305.83,405.49,44.90,136.70,-0.3349,-1,-1,-1
9,1,1419.80,390.56,137.32,413.95,2.4286,-1,-1,-1
9,2,546.15,362.68,129.78,391.34,-0.1537,-1,-1,-1
9,3,658.15,417.96,73.96,223.87,0.0334,-1,-1,-1
9,4,729.90,446.77,41.90,127.71,0.3916,-1,-1,-1
9,5,459.45,440.83,91.96,277.87,0.3347,-1,-1,-1
9,6,1254.66,445.92,34.20,104.60,0.5224,-1,-1,-1
9,7,1402.79,46.96,261.06,785.17,-0.1456,-1,-1,-1
9,8,1504.95,413.31,120.33,362.98,2.2480,-1,-1,-1
9,9,536.78,435.84,51.57,156.21,-0.2654,-1,-1,-1
9,10,1097.25,432.45,39.48,120.45,-0.1542,-1,-1,-1
9,11,546.69,471.02,33.43,102.22,-0.3009,-1,-1,-1
9,12,1013.36,421.59,41.49,126.46,-0.0925,-1,-1,-1
9,13,592.21,434.98,97.27,293.80,1.3201,-1,-1,-1
9,14,937.38,433.90,38.22,116.65,-0.3321,-1,-1,-1
9,15,1447.18,349.64,159.33,479.99,-0.0588,-1,-1,-1
9,16,936.22,435.74,31.97,97.90,-0.0645,-1,-1,-1
9,17,1305.79,405.56,44.88,136.63,-0.3359,-1,-1,-1
9,19,1379.40,432.91,44.95,136.84,0.1328,-1,-1,-1
10,1,1429.90,412.30,130.61,393.83,1.7782,-1,-1,-1
10,2,546.22,363.53,129.68,391.05,0.1129,-1,-1,-1
10,3,658.12,418.07,73.93,223.78,-0.0730,-1,-1,-1
10,4,729.20,455.40,39.46,120.38,0.3628,-1,-1,-1
10,5,460.36,441.94,91.01,275.04,0.5147,-1,-1,-1
10,6,1254.61,446.59,33.88,103.66,0.4491,-1,-1,-1
10,7,1405.76,48.81,260.41,783.21,0.0176,-1,-1,-1
10,8,1504.99,413.30,120.32,362.95,1.7273,-1,-1,-1
10,9,535.31,431.91,53.93,163.14,-0.2654,-1,-1,-1
10,10,1097.03,432.93,39.06,119.18,-0.2089,-1,-1,-1
10,11,546.96,473.22,32.55,99.58,-0.3009,-1,-1,-1
10,12,1012.77,421.01,41.96,127.86,-0.3275,-1,-1,-1
10,13,592.19,434.86,97.33,293.97,1.3158,-1,-1,-1
10,14,937.51,434.18,37.97,115.90,-0.3321,-1,-1,-1
10,15,1458.22,347.63,158.64,477.91,-0.0588,-1,-1,-1
10,16,934.48,433.22,33.60,102.80,-0.3189,-1,-1,-1
10,17,1305.81,405.54,44.89,136.65,-0.2661,-1,-1,-1
10,18,676.45,456.02,51.57,156.71,0.0040,-1,-1,-1
