1,1,1359.10,413.27,120.26,362.77,2.3092,-1,-1,-1
1,2,571.03,402.13,104.56,315.68,1.5028,-1,-1,-1
2,1,1359.10,413.27,120.26,362.77,2.4731,-1,-1,-1
2,2,582.81,442.63,86.62,261.86,1.2369,-1,-1,-1
3,1,1359.10,413.27,120.26,362.77,2.3387,-1,-1,-1
3,2,572.50,407.18,102.32,308.96,0.7992,-1,-1,-1
4,1,1380.04,413.27,120.26,362.77,2.2104,-1,-1,-1
4,2,588.83,429.52,98.57,297.70,0.9314,-1,-1,-1
4,3,1480.30,413.27,120.26,362.77,0.6596,-1,-1,-1
5,1,1383.46,413.27,120.26,362.77,2.4296,-1,-1,-1
5,2,585.00,444.50,86.82,262.46,0.8271,-1,-1,-1
5,3,1480.30,413.27,120.26,362.77,0.8030,-1,-1,-1
5,4,643.66,461.78,59.63,180.89,0.7437,-1,-1,-1
6,1,1404.76,413.27,120.26,362.77,2.6371,-1,-1,-1
6,2,588.73,442.79,90.22,272.65,1.0225,-1,-1,-1
6,3,1480.30,413.27,120.26,362.77,0.8761,-1,-1,-1
6,4,656.52,423.05,72.31,218.95,-0.0231,-1,-1,-1
7,1,1396.50,394.23,135.68,409.03,2.5629,-1,-1,-1
7,2,591.71,435.86,96.41,291.21,1.4242,-1,-1,-1
7,3,1501.32,413.27,120.26,362.77,0.7796,-1,-1,-1
7,4,657.98,418.65,73.76,223.28,0.3202,-1,-1,-1
8,1,1404.06,390.95,130.41,393.24,2.3462,-1,-1,-1
8,2,592.19,434.67,97.45,294.33,1.6316,-1,-1,-1
8,3,1504.76,413.27,120.26,362.77,1.5336,-1,-1,-1
8,4,658.17,418.05,73.95,223.86,0.1188,-1,-1,-1
9,1,1419.80,390.56,137.32,413.95,2.4286,-1,-1,-1
9,2,592.23,434.45,97.61,294.82,1.3201,-1,-1,-1
9,3,1505.22,413.27,120.26,362.77,2.2480,-1,-1,-1
9,4,658.16,418.09,73.94,223.82,0.0334,-1,-1,-1
10,1,1429.90,412.30,130.61,393.83,1.7782,-1,-1,-1
10,2,592.20,434.41,97.62,294.85,1.3158,-1,-1,-1
10,3,1505.21,413.27,120.26,362.77,1.7273,-1,-1,-1
10,4,658.12,418.21,73.90,223.71,-0.0730,-1,-1,-1
11,1,1431.51,394.11,129.37,390.12,2.0019,-1,-1,-1
11,2,589.78,440.97,92.01,278.03,1.2261,-1,-1,-1
11,3,1525.79,413.27,120.26,362.77,1.1837,-1,-1,-1
11,4,658.09,418.32,73.87,223.60,-0.0181,-1,-1,-1
12,1,1447.80,391.16,137.07,413.19,2.1000,-1,-1,-1
12,2,590.55,441.96,91.87,277.62,1.2261,-1,-1,-1
12,3,1529.18,413.27,120.26,362.77,1.3192,-1,-1,-1
12,4,595.44,442.04,83.25,251.75,1.3588,-1,-1,-1
12,5,1255.10,449.36,31.49,96.47,0.7343,-1,-1,-1
13,1,1437.43,389.11,146.78,442.34,2.3735,-1,-1,-1
13,2,589.30,442.16,90.96,274.88,1.3351,-1,-1,-1
13,3,1529.64,413.27,120.26,362.77,1.3038,-1,-1,-1
13,4,646.42,422.84,75.57,228.72,-0.3428,-1,-1,-1
13,5,1254.65,446.97,33.60,102.81,0.3974,-1,-1,-1
14,1,1448.51,390.35,140.08,422.22,2.7187,-1,-1,-1
14,2,589.23,442.24,90.87,274.62,1.6020,-1,-1,-1
14,3,1534.47,416.33,127.66,384.98,0.4162,-1,-1,-1
14,4,671.96,449.88,55.47,168.44,-0.2436,-1,-1,-1
14,5,1254.60,446.70,33.84,103.52,0.5207,-1,-1,-1
15,1,1450.35,390.63,138.81,418.43,2.1441,-1,-1,-1
15,2,589.21,442.24,90.86,274.58,1.4509,-1,-1,-1
15,3,1534.13,395.03,136.78,412.32,0.7930,-1,-1,-1
15,4,659.78,422.85,71.32,215.98,-0.4067,-1,-1,-1
15,5,1254.59,446.67,33.87,103.61,0.9907,-1,-1,-1
16,1,1450.57,390.70,138.57,417.71,2.2130,-1,-1,-1
16,2,589.20,442.22,90.86,274.59,1.8523,-1,-1,-1
16,3,1535.10,413.03,130.51,393.54,0.3531,-1,-1,-1
16,4,659.37,419.38,72.97,220.92,-0.4067,-1,-1,-1
16,5,1254.59,446.67,33.87,103.60,0.8944,-1,-1,-1
17,1,1456.43,412.63,130.61,393.84,1.8125,-1,-1,-1
17,2,589.19,442.21,90.87,274.60,1.9494,-1,-1,-1
17,3,1551.36,392.77,145.75,439.23,-0.0113,-1,-1,-1
17,4,658.96,415.91,74.62,225.86,-0.4067,-1,-1,-1
17,5,1254.59,446.68,33.86,103.59,1.0309,-1,-1,-1
18,1,1451.35,394.38,137.17,413.52,1.5278,-1,-1,-1
18,2,589.18,442.20,90.87,274.61,1.9955,-1,-1,-1
18,3,1560.26,390.93,139.94,421.82,-0.1607,-1,-1,-1
18,4,717.70,444.92,43.80,133.44,-0.0333,-1,-1,-1
18,5,1254.59,446.68,33.85,103.57,0.5859,-1,-1,-1
19,1,1474.03,391.35,138.26,416.76,1.7111,-1,-1,-1
19,2,589.44,442.66,90.74,274.23,1.9955,-1,-1,-1
19,3,1583.29,412.51,130.94,394.82,0.2447,-1,-1,-1
19,4,721.44,446.67,41.89,127.66,-0.0069,-1,-1,-1
19,5,1255.02,448.94,31.86,97.59,1.1782,-1,-1,-1
19,6,589.13,442.10,90.90,274.69,1.7981,-1,-1,-1
19,7,465.47,444.35,104.56,315.68,0.6967,-1,-1,-1
20,1,1500.81,409.68,123.17,371.51,1.4748,-1,-1,-1
20,2,589.70,443.12,90.62,273.85,1.9955,-1,-1,-1
20,3,1609.23,416.25,129.36,390.08,-0.1619,-1,-1,-1
20,4,721.91,446.87,41.66,126.96,-0.0144,-1,-1,-1
20,5,1255.09,449.32,31.52,96.57,0.7337,-1,-1,-1
