1,1,1359.10,413.27,120.26,362.77,2.3092,-1,-1,-1
1,2,571.03,402.13,104.56,315.68,1.5028,-1,-1,-1
1,3,650.80,455.86,63.98,193.94,0.3328,-1,-1,-1
2,1,1359.10,413.27,120.26,362.77,2.4731,-1,-1,-1
2,2,582.81,442.63,86.62,261.86,1.2369,-1,-1,-1
2,3,650.80,455.86,63.98,193.94,0.3328,-1,-1,-1
2,4,729.00,457.00,39.00,119.00,0.4086,-1,-1,-1
3,1,1466.25,393.83,127.81,385.44,0.3527,-1,-1,-1
3,2,572.50,407.18,102.32,308.96,0.7992,-1,-1,-1
3,3,650.80,455.86,63.98,193.94,0.3328,-1,-1,-1
3,4,729.00,457.00,39.00,119.00,0.4086,-1,-1,-1
3,5,1359.10,413.27,120.26,362.77,2.3387,-1,-1,-1
4,1,1481.88,409.83,121.60,366.78,0.6596,-1,-1,-1
4,2,588.83,429.52,98.57,297.70,0.9314,-1,-1,-1
4,3,650.80,455.86,63.98,193.94,0.3328,-1,-1,-1
4,4,729.00,457.00,39.00,119.00,0.4086,-1,-1,-1
4,5,1381.01,413.27,120.26,362.77,2.2104,-1,-1,-1
5,1,1483.70,412.72,120.47,363.41,0.8030,-1,-1,-1
5,2,585.00,444.50,86.82,262.46,0.8271,-1,-1,-1
5,3,643.81,461.65,59.72,181.17,0.7437,-1,-1,-1
5,4,729.00,457.00,39.00,119.00,0.4086,-1,-1,-1
5,5,1383.47,413.27,120.26,362.77,2.4296,-1,-1,-1
6,1,1483.51,413.20,120.29,362.85,0.8761,-1,-1,-1
6,2,588.73,442.79,90.22,272.65,1.0225,-1,-1,-1
6,3,642.80,462.49,59.11,179.32,0.7437,-1,-1,-1
6,4,729.00,457.00,39.00,119.00,0.4086,-1,-1,-1
6,5,1404.79,413.27,120.26,362.77,2.6371,-1,-1,-1
7,1,1503.87,413.28,120.26,362.76,0.7796,-1,-1,-1
7,2,591.71,435.86,96.41,291.21,1.4242,-1,-1,-1
7,3,641.79,463.33,58.49,177.48,0.7437,-1,-1,-1
7,4,658.94,419.58,73.11,221.35,0.3202,-1,-1,-1
7,5,1396.40,394.11,135.78,409.34,2.5629,-1,-1,-1
7,6,454.06,434.36,97.49,294.47,0.4862,-1,-1,-1
7,7,1254.60,446.72,33.82,103.47,0.3568,-1,-1,-1
8,1,1506.93,413.29,120.25,362.75,1.5336,-1,-1,-1
8,2,592.19,434.67,97.45,294.33,1.6316,-1,-1,-1
8,3,726.35,447.53,42.49,129.48,0.4505,-1,-1,-1
8,4,649.82,414.71,77.58,234.65,0.3202,-1,-1,-1
8,5,1403.98,390.83,130.48,393.45,2.3462,-1,-1,-1
8,6,454.06,434.36,97.49,294.47,0.3648,-1,-1,-1
8,7,1254.96,441.89,36.08,110.25,0.3954,-1,-1,-1
9,1,1507.11,413.29,120.25,362.75,2.2480,-1,-1,-1
9,2,592.23,434.45,97.61,294.82,1.3201,-1,-1,-1
9,3,730.62,446.77,41.65,126.93,0.3916,-1,-1,-1
9,4,640.69,409.85,82.06,247.95,0.3202,-1,-1,-1
9,5,1419.77,390.46,137.39,414.15,2.4286,-1,-1,-1
9,6,459.63,441.08,91.76,277.29,0.3347,-1,-1,-1
9,7,1254.66,445.94,34.19,104.57,0.5224,-1,-1,-1
10,1,1506.86,413.29,120.25,362.75,1.7273,-1,-1,-1
10,2,592.20,434.41,97.62,294.85,1.3158,-1,-1,-1
10,3,730.40,455.57,39.03,119.09,0.3628,-1,-1,-1
10,4,631.56,404.99,86.55,261.25,0.3202,-1,-1,-1
10,5,1429.88,412.27,130.66,393.97,1.7782,-1,-1,-1
10,6,460.54,442.17,90.84,274.51,0.5147,-1,-1,-1
10,7,1254.61,446.65,33.85,103.57,0.4491,-1,-1,-1
11,1,1527.16,413.29,120.25,362.75,1.1837,-1,-1,-1
11,2,589.78,440.97,92.01,278.03,1.2261,-1,-1,-1
11,3,730.10,449.89,38.71,118.12,0.5729,-1,-1,-1
11,4,622.43,400.13,91.05,274.55,0.3202,-1,-1,-1
11,5,1431.49,394.06,129.40,390.21,2.0019,-1,-1,-1
11,6,460.65,442.30,90.72,274.17,0.4963,-1,-1,-1
11,7,1254.60,446.76,33.80,103.42,0.5101,-1,-1,-1
12,1,1530.38,413.28,120.25,362.75,1.3192,-1,-1,-1
12,2,584.99,446.15,85.78,259.34,1.3588,-1,-1,-1
12,3,729.92,449.05,38.70,118.11,0.5707,-1,-1,-1
12,4,613.29,395.26,95.56,287.85,0.3202,-1,-1,-1
12,5,1447.79,391.12,137.10,413.29,2.1000,-1,-1,-1
12,6,461.64,443.50,89.70,271.11,0.4963,-1,-1,-1
12,7,1255.03,449.04,31.80,97.39,0.7343,-1,-1,-1
13,1,1530.70,413.28,120.26,362.76,1.3038,-1,-1,-1
13,2,588.55,442.89,90.04,272.13,1.3351,-1,-1,-1
13,3,729.78,448.93,38.74,118.22,0.5551,-1,-1,-1
13,4,604.14,390.40,100.07,301.15,0.3202,-1,-1,-1
13,5,1437.41,389.07,146.82,442.45,2.3735,-1,-1,-1
13,6,477.62,490.33,74.66,225.98,0.3377,-1,-1,-1
13,7,1254.67,447.12,33.48,102.45,0.3974,-1,-1,-1
14,1,1535.39,416.34,127.65,384.94,0.4162,-1,-1,-1
14,2,589.12,442.35,90.74,274.21,1.6020,-1,-1,-1
14,3,730.36,447.07,41.25,125.75,0.4901,-1,-1,-1
14,4,594.99,385.54,104.60,314.45,0.3202,-1,-1,-1
14,5,1448.49,390.32,140.11,422.31,2.7187,-1,-1,-1
14,6,480.97,498.69,71.45,216.32,0.3377,-1,-1,-1
14,7,1254.61,446.81,33.76,103.28,0.5207,-1,-1,-1
15,1,1534.98,395.05,136.76,412.26,0.7930,-1,-1,-1
15,2,589.21,442.24,90.86,274.58,1.4509,-1,-1,-1
